================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
================================================================================================================================================================
Trace Name                          |     Base |      Exp |  Speedup |     Diff%
SPEC17_649.fotonik3d_s-7084B        |  32.1M->32.1M (+0.0%) / -  | 31.3M->31.3M (+0.0%) / 1.4->1.4 (+0.00) | 329.2k->329.7k (+0.1%) / 13.9->13.8 (-0.06) | 42.5k->42.4k (-0.3%) / 88.0->88.4 (+0.42)
SPEC17_654.roms_s-293B              |  36.3M->36.3M (-0.0%) / -  | 41.4M->41.4M (-0.0%) / 1.0->1.0 (+0.00) | 202.1k->203.5k (+0.7%) / 18.2->18.1 (-0.15) | 35.3k->35.4k (+0.1%) / 97.5->97.5 (-0.01)
SPEC17_654.roms_s-294B              |  35.3M->35.3M (+0.0%) / -  | 49.1M->49.1M (-0.0%) / 0.7->0.7 (+0.00) | 91.9k->91.2k (-0.7%) / 56.1->56.3 (+0.23) | 50.1k->50.1k (-0.0%) / 99.9->99.9 (+0.01)
SPEC17_654.roms_s-523B              |  33.5M->33.5M (+0.1%) / -  | 39.4M->39.4M (+0.0%) / 3.0->3.0 (+0.02) | 228.3k->227.1k (-0.5%) / 54.1->54.2 (+0.05) | 103.3k->103.1k (-0.2%) / 94.2->94.3 (+0.03)
ai-ml_bark.cpp-bark-small.coarse_.. |  22.6M->22.6M (+0.0%) / -  | 48.6M->48.6M (+0.0%) / 3.8->3.8 (+0.00) | 1.3M->1.3M (-0.4%) / 53.9->53.7 (-0.18) | 444.0k->443.0k (-0.2%) / 38.2->38.8 (+0.61)
ai-ml_bark.cpp-bark-small.coarse_.. |  28.3M->28.3M (+0.0%) / -  | 51.2M->51.1M (-0.2%) / 20.7->20.8 (+0.05) | 9.1M->9.1M (+0.1%) / 7.5->7.8 (+0.23) | 413.0k->422.8k (+2.4%) / 53.4->53.4 (+0.02)
ai-ml_bark.cpp-bark-small.coarse_.. |  31.4M->31.4M (-0.0%) / -  | 52.3M->52.3M (+0.0%) / 23.5->23.5 (-0.01) | 10.7M->10.7M (-0.1%) / 8.0->7.7 (-0.23) | 402.6k->395.7k (-1.7%) / 56.6->54.4 (-2.18)
ai-ml_bark.cpp-bark-small.coarse_.. |  25.0M->25.0M (+0.1%) / -  | 29.3M->29.2M (-0.1%) / 37.3->37.4 (+0.08) | 7.8M->7.9M (+0.7%) / 26.3->27.0 (+0.64) | 1.2M->1.1M (-5.0%) / 88.6->88.2 (-0.35)
ai-ml_biogpt.cpp-ggml-model-tocil.. | 30.6M->30.2M (-1.1%) / 0.0->0.0 (-0.01) | 60.1M->60.1M (+0.0%) / 49.1->49.1 (-0.03) | 26.0M->26.1M (+0.4%) / 93.2->93.3 (+0.07) | 6.3M->7.2M (+15.1%) / 95.8->96.1 (+0.25)
ai-ml_biogpt.cpp-ggml-model-tocil.. | 30.3M->30.3M (-0.0%) / 0.0->0.0 (-0.01) | 61.7M->61.8M (+0.2%) / 50.2->50.4 (+0.16) | 23.5M->23.6M (+0.5%) / 92.7->93.0 (+0.29) | 5.4M->6.1M (+12.9%) / 95.8->95.5 (-0.33)
ai-ml_biogpt.cpp-ggml-model-tocil.. | 30.7M->30.7M (-0.0%) / 0.0->0.0 (-0.01) | 62.1M->62.3M (+0.3%) / 51.1->51.1 (+0.01) | 25.5M->25.3M (-0.7%) / 93.1->92.9 (-0.20) | 6.0M->6.6M (+9.1%) / 95.3->95.7 (+0.35)
ai-ml_clip_trace_1                  |  22.8M->22.8M (+0.0%) / -  | 48.2M->48.2M (+0.0%) / 4.6->4.6 (+0.01) | 751.0k->753.7k (+0.4%) / 25.6->25.6 (+0.05) | 121.6k->122.2k (+0.5%) / 75.3->74.9 (-0.37)
ai-ml_clip_trace_3                  |  22.5M->22.5M (-0.0%) / -  | 47.9M->47.9M (+0.0%) / 5.3->5.3 (+0.00) | 890.5k->888.6k (-0.2%) / 32.7->32.8 (+0.08) | 180.4k->180.7k (+0.2%) / 65.5->65.5 (-0.03)
ai-ml_llama2.c-stories110M.1        |  25.2M->25.2M (-0.0%) / -  | 35.9M->35.9M (+0.0%) / 42.6->42.7 (+0.15) | 1.7M->1.7M (+0.2%) / 94.7->94.8 (+0.11) | 802.7k->802.6k (-0.0%) / 98.3->98.3 (+0.00)
ai-ml_llama2.c-stories110M.2        |  25.6M->25.6M (+0.0%) / -  | 36.6M->36.6M (+0.0%) / 42.3->42.3 (+0.01) | 1.7M->1.7M (-0.1%) / 93.5->93.6 (+0.08) | 777.9k->778.1k (+0.0%) / 98.2->98.1 (-0.02)
ai-ml_llama2.c-stories110M.3        |  25.2M->25.2M (-0.0%) / -  | 36.9M->36.9M (-0.0%) / 42.8->42.8 (+0.00) | 1.6M->1.6M (+0.1%) / 93.3->93.3 (+0.00) | 752.1k->751.5k (-0.1%) / 98.4->98.4 (+0.00)
ai-ml_llama2.c-stories15M.1         |  17.4M->17.4M (+0.0%) / -  | 36.6M->36.6M (+0.0%) / 24.0->29.0 (+4.99) | 1.2M->1.4M (+13.8%) / 77.0->82.7 (+5.69) | 745.2k->630.8k (-15.4%) / 93.2->94.0 (+0.78)
ai-ml_llama2.c-stories15M.2         |  17.7M->17.7M (-0.0%) / -  | 36.9M->36.9M (-0.0%) / 25.2->25.3 (+0.12) | 1.3M->1.3M (+0.6%) / 78.4->78.5 (+0.15) | 689.3k->685.4k (-0.6%) / 93.3->93.3 (-0.03)
ai-ml_llama2.c-stories15M.3         |  17.7M->17.7M (-0.0%) / -  | 36.9M->36.8M (-0.1%) / 26.2->29.2 (+3.00) | 1.3M->1.4M (+8.4%) / 81.9->82.8 (+0.95) | 616.0k->586.8k (-4.7%) / 94.2->94.4 (+0.17)
ai-ml_llama2.c-stories42M.1         |  22.2M->22.3M (+0.1%) / -  | 36.3M->36.2M (-0.1%) / 38.3->37.7 (-0.59) | 1.2M->1.2M (-2.1%) / 88.2->87.1 (-1.12) | 562.0k->579.2k (+3.1%) / 94.7->95.2 (+0.55)
ai-ml_llama2.c-stories42M.2         |  23.1M->23.1M (-0.0%) / -  | 36.7M->36.7M (-0.0%) / 38.5->38.4 (-0.08) | 1.2M->1.2M (+0.1%) / 88.7->88.6 (-0.09) | 537.7k->538.0k (+0.1%) / 94.7->94.9 (+0.13)
ai-ml_llama2.c-stories42M.3         |  22.1M->22.1M (+0.0%) / -  | 36.5M->36.5M (+0.0%) / 38.7->38.7 (+0.01) | 1.2M->1.2M (+0.1%) / 88.3->88.4 (+0.03) | 541.7k->542.8k (+0.2%) / 94.6->94.7 (+0.06)
ai-ml_rwkv_trace_1                  |  43.5M->43.5M (-0.1%) / -  | 35.3M->35.4M (+0.2%) / 91.1->90.8 (-0.27) | 32.1M->32.0M (-0.1%) / 24.1->23.5 (-0.59) | 3.9M->4.2M (+7.6%) / 64.5->67.0 (+2.49)
ai-ml_rwkv_trace_2                  |  38.6M->38.6M (+0.1%) / -  | 50.1M->50.2M (+0.0%) / 47.6->47.5 (-0.01) | 19.8M->19.8M (-0.0%) / 98.7->98.7 (-0.02) | 7.2M->7.2M (-0.3%) / 96.6->96.6 (-0.01)
ai-ml_stable-diffusion.cpp-sd-v1-.. |  49.4M->49.4M (-0.1%) / -  | 61.5M->61.4M (-0.0%) / 76.0->76.0 (-0.05) | 41.4M->41.3M (-0.1%) / 5.2->5.1 (-0.01) | 1.4M->1.3M (-8.8%) / 67.5->64.4 (-3.10)
ai-ml_stable-diffusion.cpp-sd-v1-.. |  44.0M->44.0M (-0.0%) / -  | 58.2M->58.2M (+0.0%) / 37.7->37.7 (-0.02) | 19.3M->19.3M (+0.0%) / 7.2->7.2 (-0.01) | 369.1k->319.2k (-13.5%) / 95.6->95.3 (-0.32)
ai-ml_stable-diffusion.cpp-v1-5-p.. |  39.7M->39.7M (+0.0%) / -  | 50.5M->50.5M (-0.0%) / 50.8->50.8 (-0.01) | 22.3M->22.3M (-0.0%) / 4.2->4.2 (+0.02) | 687.4k->708.8k (+3.1%) / 49.7->50.5 (+0.82)
ai-ml_stable-diffusion.cpp-v2-1_7.. |  21.4M->21.4M (+0.0%) / -  | 78.1M->78.1M (+0.0%) / 40.5->40.5 (+0.00) | 29.5M->29.5M (+0.0%) / 6.3->6.3 (+0.02) | 613.5k->615.7k (+0.4%) / 79.5->80.0 (+0.59)
ai-ml_stable-diffusion.cpp-v2-1_7.. |  47.0M->47.0M (+0.0%) / -  | 60.1M->60.2M (+0.0%) / 39.2->39.2 (+0.00) | 21.1M->21.1M (-0.0%) / 6.8->6.8 (-0.03) | 287.4k->293.9k (+2.3%) / 82.3->82.5 (+0.16)
ai-ml_stable-diffusion.cpp-v2-1_7.. |  44.0M->44.0M (+0.0%) / -  | 58.2M->58.2M (+0.0%) / 37.7->37.7 (+0.00) | 19.3M->19.3M (+0.0%) / 7.2->7.2 (+0.01) | 431.1k->497.7k (+15.4%) / 96.1->96.4 (+0.32)
ai-ml_vit.cpp-base-ggml-model-f16.. |  27.6M->27.6M (+0.0%) / -  | 48.6M->48.6M (-0.0%) / 11.7->11.8 (+0.05) | 2.7M->2.7M (+0.2%) / 9.3->9.4 (+0.11) | 145.8k->147.5k (+1.2%) / 62.4->62.1 (-0.36)
ai-ml_vit.cpp-large-ggml-model-f1.. |  26.3M->26.3M (+0.0%) / -  | 48.6M->48.6M (+0.0%) / 7.3->7.3 (+0.00) | 1.6M->1.6M (-0.1%) / 15.8->15.9 (+0.15) | 159.5k->157.6k (-1.2%) / 84.0->84.0 (+0.04)
ai-ml_whisper_trace_1               |  21.3M->21.3M (-0.0%) / -  | 52.4M->52.4M (-0.0%) / 6.9->6.9 (+0.00) | 3.1M->3.1M (-0.1%) / 32.5->32.5 (-0.02) | 397.9k->398.0k (+0.0%) / 72.3->72.2 (-0.11)
ai-ml_whisper_trace_2               |  21.3M->21.3M (+0.0%) / -  | 52.1M->52.1M (-0.0%) / 6.5->6.5 (+0.00) | 2.9M->2.9M (-0.1%) / 35.4->35.3 (-0.10) | 396.4k->396.7k (+0.1%) / 71.6->71.6 (-0.03)
ai-ml_whisper_trace_3               |  21.3M->21.3M (+0.0%) / -  | 52.3M->52.2M (-0.1%) / 6.6->6.6 (-0.01) | 2.9M->2.9M (-0.0%) / 34.4->34.5 (+0.09) | 390.9k->392.7k (+0.5%) / 72.3->72.3 (+0.00)
gtraces_v2_arizona_0000             | 19.7M->19.7M (+0.0%) / 0.3->0.0 (-0.23) | 32.8M->32.8M (-0.0%) / 1.7->1.7 (-0.01) | 493.3k->457.5k (-7.3%) / 37.2->36.3 (-0.91) | 112.0k->101.6k (-9.3%) / 74.0->71.7 (-2.26)
gtraces_v2_arizona_0001             | 20.9M->20.9M (-0.0%) / 0.3->0.0 (-0.22) | 33.2M->33.2M (-0.0%) / 1.9->1.9 (+0.00) | 564.2k->527.2k (-6.6%) / 43.7->43.5 (-0.17) | 143.3k->127.5k (-11.0%) / 71.6->71.5 (-0.09)
gtraces_v2_arizona_0002             | 26.8M->26.8M (-0.0%) / 0.8->0.0 (-0.76) | 24.3M->24.3M (-0.1%) / 2.8->2.8 (-0.01) | 619.9k->463.4k (-25.2%) / 41.4->45.7 (+4.32) | 237.8k->200.6k (-15.7%) / 70.9->69.7 (-1.20)
gtraces_v2_charlie_0000             | 12.7M->12.7M (-0.2%) / 6.2->0.3 (-5.91) | 33.1M->33.0M (-0.1%) / 1.7->1.8 (+0.01) | 958.9k->405.2k (-57.7%) / 15.2->27.8 (+12.58) | 126.4k->103.6k (-18.0%) / 88.4->89.4 (+1.01)
gtraces_v2_charlie_0001             | 13.5M->13.4M (-0.4%) / 9.9->0.1 (-9.82) | 33.6M->33.5M (-0.2%) / 2.8->2.8 (+0.03) | 1.6M->648.3k (-60.0%) / 10.5->20.6 (+10.06) | 145.3k->120.0k (-17.4%) / 85.8->86.7 (+0.84)
gtraces_v2_charlie_0002             | 14.9M->14.9M (-0.4%) / 9.8->0.9 (-8.91) | 32.2M->32.1M (-0.2%) / 5.1->5.2 (+0.02) | 2.2M->1.2M (-44.9%) / 23.5->38.5 (+15.01) | 460.2k->429.9k (-6.6%) / 84.5->83.9 (-0.62)
gtraces_v2_charlie_0003             | 17.3M->17.3M (-0.1%) / 4.9->1.0 (-3.88) | 31.5M->31.5M (-0.1%) / 12.7->12.8 (+0.04) | 4.0M->3.5M (-12.6%) / 19.9->21.5 (+1.60) | 715.1k->687.9k (-3.8%) / 80.3->79.6 (-0.70)
gtraces_v2_charlie_0004             | 19.4M->19.3M (-0.2%) / 4.8->0.7 (-4.13) | 30.6M->30.6M (-0.1%) / 4.3->4.3 (+0.01) | 1.7M->1.1M (-34.1%) / 26.1->35.7 (+9.62) | 403.5k->373.7k (-7.4%) / 85.5->86.3 (+0.77)
gtraces_v2_merced_0000              | 12.1M->12.1M (-0.2%) / 9.2->1.9 (-7.25) | 33.1M->33.0M (-0.2%) / 7.7->7.7 (+0.02) | 2.5M->1.8M (-26.8%) / 25.8->26.5 (+0.70) | 564.8k->449.9k (-20.3%) / 83.7->87.1 (+3.38)
gtraces_v2_merced_0001              | 15.5M->15.5M (-0.4%) / 14.8->2.6 (-12.21) | 33.7M->33.5M (-0.4%) / 9.1->9.1 (+0.02) | 4.0M->2.5M (-36.4%) / 28.8->35.2 (+6.37) | 1.0M->826.2k (-18.4%) / 85.5->90.1 (+4.55)
gtraces_v2_merced_0002              | 15.7M->15.6M (-0.3%) / 12.9->2.8 (-10.15) | 30.9M->30.7M (-0.4%) / 7.4->7.4 (+0.03) | 3.2M->2.0M (-37.6%) / 31.2->37.0 (+5.87) | 851.5k->670.7k (-21.2%) / 84.3->89.0 (+4.72)
gtraces_v2_merced_0003              | 16.1M->16.1M (-0.3%) / 12.9->2.6 (-10.39) | 30.9M->30.8M (-0.4%) / 8.6->8.6 (+0.04) | 3.5M->2.3M (-36.1%) / 33.2->40.4 (+7.20) | 1.0M->842.7k (-18.0%) / 88.1->91.3 (+3.20)
gtraces_v2_merced_0004              | 15.9M->15.9M (-0.3%) / 12.5->2.0 (-10.46) | 29.0M->28.9M (-0.4%) / 8.1->8.2 (+0.04) | 3.2M->2.0M (-39.1%) / 27.7->32.8 (+5.04) | 771.0k->592.4k (-23.2%) / 84.0->87.9 (+3.90)
gtraces_v2_sierra.a.3_0000          | 20.6M->20.4M (-1.2%) / 43.0->2.0 (-40.99) | 35.8M->35.3M (-1.4%) / 9.4->9.5 (+0.12) | 9.3M->2.9M (-68.4%) / 18.2->31.0 (+12.81) | 1.5M->848.5k (-41.8%) / 70.6->85.7 (+15.10)
gtraces_v2_sierra.a.3_0001          | 20.9M->20.7M (-1.0%) / 31.5->2.2 (-29.24) | 33.9M->33.6M (-1.0%) / 7.5->7.6 (+0.07) | 7.0M->2.4M (-66.2%) / 18.3->31.4 (+13.02) | 1.1M->686.7k (-37.8%) / 70.7->85.8 (+15.12)
gtraces_v2_sierra.a.3_0002          | 21.1M->20.9M (-1.0%) / 32.7->2.2 (-30.52) | 34.2M->33.8M (-1.1%) / 8.1->8.1 (+0.09) | 7.5M->2.6M (-65.7%) / 18.2->30.1 (+11.84) | 1.2M->709.6k (-38.7%) / 71.6->84.6 (+13.00)
gtraces_v2_sierra.a.3_0003          | 21.7M->21.5M (-0.9%) / 30.1->2.1 (-27.93) | 35.5M->35.2M (-1.0%) / 9.0->9.1 (+0.09) | 7.5M->2.9M (-61.4%) / 18.0->27.7 (+9.68) | 1.1M->721.7k (-36.2%) / 76.2->85.5 (+9.34)
gtraces_v2_sierra.a.3_0004          | 20.5M->20.3M (-1.0%) / 34.3->1.9 (-32.42) | 36.0M->35.6M (-1.1%) / 9.1->9.2 (+0.10) | 7.9M->2.9M (-63.7%) / 17.7->27.5 (+9.81) | 1.2M->728.6k (-38.4%) / 73.1->84.5 (+11.39)
gtraces_v2_sierra.a.4_0000          | 21.4M->21.2M (-0.6%) / 24.5->3.7 (-20.83) | 36.2M->35.9M (-0.7%) / 9.8->9.9 (+0.08) | 6.8M->3.4M (-50.2%) / 24.5->34.4 (+9.88) | 1.4M->1.1M (-24.7%) / 79.9->86.2 (+6.31)
gtraces_v2_sierra.a.4_0001          | 22.2M->22.0M (-0.8%) / 33.5->4.1 (-29.41) | 37.5M->37.1M (-1.1%) / 10.7->10.8 (+0.10) | 8.9M->3.9M (-56.4%) / 23.8->34.9 (+11.05) | 1.8M->1.2M (-31.3%) / 73.7->85.3 (+11.59)
gtraces_v2_sierra.a.4_0002          | 22.9M->22.7M (-0.7%) / 30.0->4.5 (-25.47) | 34.9M->34.6M (-1.0%) / 10.2->10.3 (+0.09) | 8.1M->3.6M (-55.2%) / 24.0->34.9 (+10.95) | 1.7M->1.2M (-28.8%) / 74.7->85.2 (+10.50)
gtraces_v2_sierra.a.4_0003          | 20.0M->19.8M (-0.7%) / 26.5->4.1 (-22.32) | 34.2M->33.9M (-0.8%) / 9.5->9.6 (+0.07) | 6.5M->3.1M (-52.6%) / 25.5->36.9 (+11.34) | 1.4M->1.0M (-26.7%) / 78.0->87.1 (+9.13)
gtraces_v2_sierra.a.4_0004          | 20.4M->20.3M (-0.5%) / 20.9->3.0 (-17.92) | 33.2M->33.0M (-0.7%) / 10.5->10.6 (+0.11) | 5.9M->3.1M (-47.4%) / 26.1->36.0 (+9.94) | 1.3M->1.0M (-23.2%) / 79.6->85.8 (+6.11)
gtraces_v2_sierra.a.6_0000          | 22.9M->22.6M (-1.6%) / 43.4->0.8 (-42.57) | 35.0M->34.5M (-1.4%) / 9.8->9.9 (+0.11) | 10.1M->2.8M (-72.0%) / 12.8->27.7 (+14.86) | 1.1M->751.0k (-34.5%) / 75.0->84.6 (+9.63)
gtraces_v2_sierra.a.6_0001          | 21.1M->20.8M (-1.5%) / 42.1->1.0 (-41.13) | 33.9M->33.4M (-1.4%) / 11.4->11.5 (+0.12) | 9.6M->3.1M (-67.7%) / 16.4->32.2 (+15.80) | 1.3M->907.5k (-32.6%) / 76.0->83.3 (+7.25)
gtraces_v2_sierra.a.6_0002          | 23.0M->22.7M (-1.4%) / 41.2->1.1 (-40.02) | 34.8M->34.3M (-1.4%) / 9.5->9.7 (+0.12) | 9.7M->2.8M (-71.1%) / 15.5->30.0 (+14.52) | 1.3M->800.8k (-39.0%) / 72.8->85.3 (+12.50)
gtraces_v2_sierra.a.6_0003          | 22.4M->22.1M (-1.4%) / 43.1->1.4 (-41.78) | 34.9M->34.4M (-1.5%) / 10.6->10.7 (+0.11) | 10.1M->3.1M (-69.3%) / 16.2->31.0 (+14.79) | 1.4M->891.9k (-36.4%) / 74.8->85.6 (+10.79)
gtraces_v2_sierra.a.6_0004          | 22.7M->22.3M (-1.5%) / 44.9->0.9 (-43.94) | 35.4M->34.8M (-1.5%) / 9.8->9.9 (+0.12) | 10.4M->2.9M (-72.0%) / 13.7->27.4 (+13.77) | 1.2M->757.3k (-38.7%) / 73.9->84.0 (+10.13)
gtraces_v2_tahoe_0000               | 12.8M->12.8M (-0.3%) / 15.9->1.4 (-14.45) | 36.4M->36.3M (-0.3%) / 4.9->4.9 (+0.00) | 2.9M->1.4M (-50.9%) / 31.3->42.6 (+11.29) | 796.4k->566.5k (-28.9%) / 78.4->87.2 (+8.81)
gtraces_v2_tahoe_0001               | 15.6M->15.6M (-0.3%) / 15.4->2.1 (-13.26) | 35.1M->35.0M (-0.4%) / 6.9->6.9 (+0.02) | 3.7M->2.0M (-45.7%) / 33.7->45.1 (+11.40) | 1.1M->813.2k (-23.1%) / 83.6->89.8 (+6.27)
gtraces_v2_tahoe_0002               | 9.3M->9.3M (-0.0%) / 1.3->0.1 (-1.28) | 31.4M->31.4M (-0.0%) / 8.1->8.1 (+0.01) | 1.8M->1.7M (-5.7%) / 38.6->38.6 (+0.06) | 643.0k->611.1k (-5.0%) / 87.6->86.4 (-1.16)
gtraces_v2_tahoe_0003               | 15.7M->15.6M (-0.4%) / 17.2->2.7 (-14.48) | 34.8M->34.7M (-0.4%) / 6.5->6.6 (+0.02) | 3.9M->2.0M (-47.3%) / 29.4->39.7 (+10.30) | 969.1k->726.8k (-25.0%) / 80.9->87.0 (+6.09)
gtraces_v2_tahoe_0004               | 12.0M->11.9M (-0.3%) / 14.4->1.9 (-12.44) | 36.9M->36.8M (-0.2%) / 4.8->4.8 (-0.02) | 2.6M->1.4M (-45.5%) / 31.8->41.9 (+10.07) | 717.2k->549.3k (-23.4%) / 83.5->89.0 (+5.53)
gtraces_v2_tango_0000               | 17.3M->17.1M (-0.7%) / 21.8->0.2 (-21.56) | 32.3M->32.1M (-0.6%) / 6.9->6.9 (+0.05) | 4.6M->1.7M (-63.4%) / 18.1->29.7 (+11.67) | 744.0k->476.2k (-36.0%) / 74.5->86.0 (+11.59)
gtraces_v2_tango_0001               | 18.2M->18.2M (-0.4%) / 12.2->0.1 (-12.10) | 29.7M->29.5M (-0.4%) / 6.9->6.9 (+0.03) | 3.1M->1.4M (-54.8%) / 24.5->38.9 (+14.46) | 706.8k->536.4k (-24.1%) / 84.7->88.3 (+3.54)
gtraces_v2_tango_0002               | 16.5M->16.4M (-0.7%) / 21.7->0.1 (-21.58) | 32.6M->32.5M (-0.6%) / 6.8->6.9 (+0.04) | 4.4M->1.7M (-62.6%) / 17.5->28.7 (+11.24) | 698.4k->455.4k (-34.8%) / 74.4->83.9 (+9.46)
gtraces_v2_tango_0003               | 17.5M->17.4M (-0.6%) / 20.0->0.1 (-19.90) | 31.9M->31.7M (-0.6%) / 7.3->7.4 (+0.05) | 4.4M->1.7M (-61.3%) / 21.3->32.9 (+11.56) | 856.5k->541.6k (-36.8%) / 74.5->85.0 (+10.54)
gtraces_v2_tango_0004               | 17.0M->16.9M (-0.5%) / 18.0->0.1 (-17.85) | 31.4M->31.3M (-0.5%) / 6.9->6.9 (+0.05) | 3.9M->1.6M (-60.1%) / 21.1->31.7 (+10.64) | 751.0k->480.9k (-36.0%) / 70.5->79.3 (+8.84)
gtraces_v2_yankee_0000              | 13.4M->13.3M (-0.4%) / 22.0->3.2 (-18.83) | 34.4M->34.2M (-0.6%) / 6.5->6.5 (+0.05) | 4.0M->2.0M (-48.7%) / 29.6->35.5 (+5.94) | 988.0k->667.2k (-32.5%) / 69.8->78.3 (+8.48)
gtraces_v2_yankee_0001              | 13.3M->13.2M (-0.3%) / 19.9->3.0 (-16.90) | 34.2M->34.0M (-0.6%) / 6.3->6.3 (+0.06) | 3.7M->1.9M (-47.4%) / 30.1->35.4 (+5.32) | 933.0k->634.2k (-32.0%) / 70.6->78.7 (+8.12)
gtraces_v2_yankee_0002              | 14.8M->14.8M (-0.3%) / 14.2->2.0 (-12.25) | 32.6M->32.4M (-0.5%) / 5.4->5.5 (+0.03) | 3.0M->1.6M (-47.2%) / 28.9->33.0 (+4.10) | 722.9k->478.2k (-33.9%) / 68.5->75.7 (+7.15)
gtraces_v2_yankee_0003              | 13.2M->13.2M (-0.3%) / 21.7->3.3 (-18.42) | 34.5M->34.3M (-0.6%) / 6.3->6.3 (+0.03) | 3.9M->2.0M (-48.4%) / 29.7->35.1 (+5.44) | 973.5k->648.9k (-33.3%) / 65.7->71.6 (+5.90)
gtraces_v2_yankee_0004              | 13.3M->13.3M (-0.2%) / 20.3->2.5 (-17.75) | 34.5M->34.2M (-0.6%) / 6.4->6.5 (+0.05) | 3.8M->1.9M (-48.6%) / 29.9->34.5 (+4.60) | 954.3k->623.7k (-34.6%) / 68.8->74.6 (+5.77)


================================================================================================================================================================
3. PREFETCHING COMPARISON [Access / MissRate]
   Format: Base->Exp (Diff)
   Access Diff is Relative %, MissRate Diff is Absolute Delta
================================================================================================================================================================
Trace Name                          |              L1I               |              L1D               |              L2C               |              LLC              
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Graph_GAP_bc-0                      |             - / -              | 6.3M->6.3M (+0.1%) / 93.1->93.0 (-0.03) | 42.3M->41.8M (-1.0%) / 61.7->62.3 (+0.52) | 50.4M->50.4M (-0.1%) / 60.9->60.8 (-0.13)
Graph_GAP_bc-12                     |             - / -              | 7.5M->7.5M (-0.1%) / 92.9->92.9 (+0.01) | 46.1M->46.7M (+1.3%) / 66.8->66.0 (-0.74) | 57.5M->57.6M (+0.1%) / 62.9->63.0 (+0.11)
Graph_GAP_bfs-10                    |             - / -              | 4.6M->4.6M (-0.3%) / 80.3->80.4 (+0.10) | 24.3M->25.1M (+3.0%) / 21.9->20.1 (-1.88) | 9.8M->9.3M (-5.3%) / 69.8->70.4 (+0.61)
Graph_GAP_bfs-14                    |             - / -              | 4.2M->4.2M (+0.1%) / 82.7->82.7 (-0.05) | 26.0M->25.0M (-3.8%) / 21.8->22.8 (+1.02) | 9.1M->9.2M (+1.4%) / 69.0->68.7 (-0.35)
Graph_GAP_cc-13                     |             - / -              | 4.6M->4.7M (+0.1%) / 73.7->73.6 (-0.06) | 29.3M->28.5M (-2.9%) / 35.6->36.5 (+0.94) | 22.2M->22.3M (+0.0%) / 38.8->38.7 (-0.04)
Graph_GAP_cc-14                     |             - / -              | 4.7M->4.7M (+0.1%) / 69.4->69.4 (-0.03) | 27.4M->28.2M (+2.9%) / 36.9->35.9 (-0.95) | 21.6M->21.6M (-0.1%) / 38.9->38.9 (-0.01)
Graph_GAP_cc-5                      |             - / -              | 4.7M->4.6M (-0.2%) / 66.1->66.3 (+0.17) | 26.8M->27.5M (+2.7%) / 35.4->34.6 (-0.79) | 20.4M->20.4M (+0.0%) / 39.2->39.3 (+0.04)
Graph_GAP_sssp-10                   |             - / -              | 4.2M->4.2M (-0.0%) / 89.9->89.9 (+0.02) | 26.6M->26.9M (+0.9%) / 43.0->43.1 (+0.05) | 22.0M->21.9M (-0.5%) / 43.1->42.9 (-0.22)
Graph_GAP_sssp-14                   |             - / -              | 4.4M->4.4M (-0.1%) / 87.8->87.8 (+0.02) | 27.3M->27.3M (+0.3%) / 44.0->43.9 (-0.09) | 22.5M->22.6M (+0.3%) / 42.8->42.5 (-0.24)
Graph_GMS_gms.k_clique_count_set_.. |             - / -              | 304.1k->309.9k (+1.9%) / 60.6->60.1 (-0.48) | 2.1M->1.9M (-6.0%) / 53.9->56.6 (+2.78) | 977.3k->996.1k (+1.9%) / 74.3->80.2 (+5.86)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 1.4M->1.4M (-0.1%) / 40.5->40.5 (+0.03) | 4.7M->4.6M (-1.1%) / 25.8->26.1 (+0.30) | 2.6M->2.6M (+0.1%) / 63.0->63.0 (+0.00)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 1.8M->1.9M (+0.3%) / 38.4->38.5 (+0.07) | 5.4M->5.4M (-0.0%) / 30.1->30.2 (+0.05) | 3.4M->3.4M (+0.2%) / 65.4->65.5 (+0.15)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 276.1k->275.5k (-0.2%) / 70.1->70.2 (+0.12) | 1.9M->2.0M (+0.5%) / 42.4->42.4 (+0.00) | 1.8M->1.8M (+0.1%) / 55.8->56.1 (+0.30)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 350.6k->350.9k (+0.1%) / 77.6->77.6 (+0.01) | 2.8M->2.8M (+0.6%) / 46.4->46.2 (-0.19) | 2.7M->2.7M (+0.2%) / 52.5->52.6 (+0.09)
Graph_GMS_gms.k_clique_list_danis.. |             - / -              | 308.7k->309.1k (+0.1%) / 60.3->60.5 (+0.14) | 2.6M->2.6M (+0.0%) / 57.9->57.9 (+0.01) | 975.1k->975.3k (+0.0%) / 75.0->75.2 (+0.11)
Graph_GMS_gms.k_clique_star_list... |             - / -              | 585.0k->586.8k (+0.3%) / 55.0->54.9 (-0.14) | 2.3M->2.2M (-0.1%) / 38.8->38.6 (-0.12) | 1.3M->1.3M (-0.2%) / 79.8->79.8 (+0.06)
