Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,2.193,200000003,91202928,SUCCESS,1482.42
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,3.218,200000004,62150036,SUCCESS,1228.37
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5648,200000004,354084600,SUCCESS,2932.33
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5557,200000000,359935603,SUCCESS,3001.13
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.993,200000003,100350125,SUCCESS,1597.34
Graph/GAP,sssp-10.trace.gz,0.64,200000004,312494042,SUCCESS,3206.04
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.956,200000001,102233645,SUCCESS,1745.23
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.823,200000002,109717445,SUCCESS,1893.47
Graph/GAP,sssp-14.trace.gz,0.6384,200000003,313305754,SUCCESS,3286.70
gtraces_v2,arizona_0000.champsim.gz,1.673,200000000,119578836,SUCCESS,1659.70
gtraces_v2,arizona_0002.champsim.gz,1.872,200000007,106821605,SUCCESS,1491.81
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.809,200000003,110577811,SUCCESS,2250.33
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.845,200000000,108428231,SUCCESS,1907.18
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.352,200000007,85020019,SUCCESS,2136.32
Graph/GAP,cc-5.trace.gz,0.4836,200000001,413558913,SUCCESS,3640.20
Graph/GAP,cc-14.trace.gz,0.4176,200000000,478891038,SUCCESS,4007.77
gtraces_v2,charlie_0001.champsim.gz,0.9895,200000001,202124276,SUCCESS,2267.45
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4221,200000000,473838730,SUCCESS,4221.15
Graph/GAP,cc-13.trace.gz,0.3666,200000002,545616790,SUCCESS,4289.99
gtraces_v2,charlie_0000.champsim.gz,1.099,200000000,181986903,SUCCESS,1944.35
gtraces_v2,charlie_0002.champsim.gz,0.7184,200000003,278383555,SUCCESS,2826.31
gtraces_v2,charlie_0003.champsim.gz,0.7025,200000003,284677462,SUCCESS,2751.01
gtraces_v2,arizona_0001.champsim.gz,1.653,200000001,120967161,SUCCESS,1709.00
gtraces_v2,merced_0000.champsim.gz,0.6723,200000001,297467011,SUCCESS,2624.71
gtraces_v2,yankee_0002.champsim.gz,0.5893,200000000,339382603,SUCCESS,2850.93
gtraces_v2,merced_0004.champsim.gz,0.5598,200000001,357299488,SUCCESS,3036.21
gtraces_v2,tango_0002.champsim.gz,0.5861,200000000,341240591,SUCCESS,3015.14
gtraces_v2,tahoe_0000.champsim.gz,0.5657,200000001,353537179,SUCCESS,3040.90
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.592,200000003,337831867,SUCCESS,4835.27
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,3.211,200000003,62291573,SUCCESS,1309.83
gtraces_v2,tango_0001.champsim.gz,0.648,200000000,308629964,SUCCESS,2946.19
SPEC17,654.roms_s-293B.champsimtrace.xz,2.667,200000004,75001502,SUCCESS,1492.21
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.586,200000001,341281551,SUCCESS,4897.73
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,2.692,200000005,74301837,SUCCESS,1578.88
gtraces_v2,tango_0003.champsim.gz,0.529,200000000,378076575,SUCCESS,3293.29
SPEC17,603.bwaves_s-891B.champsimtrace.xz,1.627,200000000,122926815,SUCCESS,1338.27
SPEC17,654.roms_s-294B.champsimtrace.xz,2.509,200000007,79700214,SUCCESS,1518.98
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,2.285,200000006,87544505,SUCCESS,1571.43
SPEC17,621.wrf_s-6673B.champsimtrace.xz,2.198,200000005,90990493,SUCCESS,1507.39
gtraces_v2,tahoe_0002.champsim.gz,0.7055,200000001,283484957,SUCCESS,2727.39
gtraces_v2,tango_0004.champsim.gz,0.5815,200000000,343932622,SUCCESS,3050.79
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.879,200000005,69463554,SUCCESS,1738.70
gtraces_v2,tahoe_0001.champsim.gz,0.4635,200000000,431502949,SUCCESS,3530.75
gtraces_v2,yankee_0004.champsim.gz,0.4689,200000004,426511527,SUCCESS,3535.65
SPEC17,654.roms_s-523B.champsimtrace.xz,1.663,200000001,120291811,SUCCESS,2079.16
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.175,200000000,170166977,SUCCESS,1808.98
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.746,200000002,114577065,SUCCESS,1808.86
gtraces_v2,yankee_0001.champsim.gz,0.4639,200000000,431120722,SUCCESS,3376.12
gtraces_v2,merced_0003.champsim.gz,0.4967,200000007,402620411,SUCCESS,3312.87
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4496,200000004,444872098,SUCCESS,3616.86
gtraces_v2,charlie_0004.champsim.gz,0.8964,200000004,223102899,SUCCESS,2224.34
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4345,200000001,460350262,SUCCESS,3682.90
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6809,200000000,293730804,SUCCESS,4271.15
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4327,200000003,462208642,SUCCESS,3660.71
gtraces_v2,yankee_0000.champsim.gz,0.4485,200000001,445956001,SUCCESS,3437.65
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4586,200000004,436109783,SUCCESS,3585.61
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4463,200000001,448093463,SUCCESS,3551.25
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3973,200000000,503446093,SUCCESS,3991.87
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3684,200000004,542910981,SUCCESS,4133.06
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5962,200000000,335459711,SUCCESS,4643.11
gtraces_v2,yankee_0003.champsim.gz,0.4859,200000000,411582684,SUCCESS,3191.89
gtraces_v2,tahoe_0004.champsim.gz,0.5736,200000000,348681776,SUCCESS,2782.22
gtraces_v2,sierra.a.3_0002.champsim.gz,0.462,200000000,432864153,SUCCESS,3415.52
gtraces_v2,tango_0000.champsim.gz,0.5579,200000001,358492266,SUCCESS,2932.25
gtraces_v2,merced_0002.champsim.gz,0.514,200000006,389113032,SUCCESS,3030.43
gtraces_v2,merced_0001.champsim.gz,0.4995,200000001,400371403,SUCCESS,3216.42
gtraces_v2,sierra.a.4_0000.champsim.gz,0.368,200000003,543444150,SUCCESS,4161.17
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4761,200000002,420083107,SUCCESS,3184.24
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4146,200000001,482409619,SUCCESS,3672.69
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2874,200000001,695824765,SUCCESS,6330.58
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4031,200000006,496114007,SUCCESS,3713.16
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3171,200000000,630730430,SUCCESS,4587.38
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5686,200000000,351720374,SUCCESS,3046.35
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4689,200000000,426524088,SUCCESS,3263.08
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.7873,200000001,254046195,SUCCESS,3151.44
gtraces_v2,tahoe_0003.champsim.gz,0.4625,200000006,432440063,SUCCESS,3243.99
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6623,200000005,301992569,SUCCESS,3219.81
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.1,200000003,181882635,SUCCESS,3113.29
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.8449,200000000,236711302,SUCCESS,3479.79
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7004,200000002,285545260,SUCCESS,3463.12
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6298,200000004,317584412,SUCCESS,3761.84
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3256,200000007,614300982,SUCCESS,4149.82
Graph/GAP,bc-0.trace.gz,0.2093,200000000,955745053,SUCCESS,7539.01
Graph/GAP,bc-12.trace.gz,0.1939,200000001,1031471454,SUCCESS,7836.57
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6143,200000004,325555616,SUCCESS,4879.67
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2271,200000004,880717536,SUCCESS,8312.88
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1161,200000003,1722933736,SUCCESS,24005.19
