Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.074,200000003,186291179,SUCCESS,1783.54
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9304,200000003,214953151,SUCCESS,1801.29
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.128,200000001,177298268,SUCCESS,1835.77
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.419,200000005,140937123,SUCCESS,1846.47
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.333,200000003,150071288,SUCCESS,1859.75
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7652,200000000,261358665,SUCCESS,1895.16
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9254,200000000,216117877,SUCCESS,1927.26
SPEC17,654.roms_s-523B.champsimtrace.xz,1.597,200000004,125234624,SUCCESS,1920.71
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.078,200000001,185539684,SUCCESS,1930.64
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.051,200000002,190372187,SUCCESS,1968.32
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.258,200000002,88578908,SUCCESS,1982.62
gtraces_v2,charlie_0004.champsim.gz,0.9095,200000004,219901958,SUCCESS,1988.40
Graph/GAP,bfs-14.trace.gz,0.7195,200000001,277987573,SUCCESS,2066.08
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7691,200000003,260057384,SUCCESS,2083.37
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.788,200000003,111878103,SUCCESS,2089.08
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.148,200000000,174177496,SUCCESS,2198.91
Graph/GAP,bfs-10.trace.gz,0.647,200000001,309102017,SUCCESS,2225.25
gtraces_v2,charlie_0002.champsim.gz,0.7943,200000006,251779518,SUCCESS,2255.23
gtraces_v2,merced_0000.champsim.gz,0.6901,200000001,289819154,SUCCESS,2255.30
gtraces_v2,tahoe_0002.champsim.gz,0.7411,200000001,269877745,SUCCESS,2303.01
gtraces_v2,charlie_0003.champsim.gz,0.7134,200000007,280336990,SUCCESS,2362.48
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.073,200000006,186459264,SUCCESS,2384.75
gtraces_v2,yankee_0002.champsim.gz,0.6071,200000000,329442172,SUCCESS,2417.55
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5617,200000004,356048592,SUCCESS,2480.61
gtraces_v2,tahoe_0004.champsim.gz,0.5837,200000000,342646688,SUCCESS,2492.09
gtraces_v2,tango_0001.champsim.gz,0.6516,200000000,306915394,SUCCESS,2501.40
Graph/GAP,sssp-14.trace.gz,0.718,200000003,278540797,SUCCESS,2552.42
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5522,200000001,362160686,SUCCESS,2556.29
Graph/GAP,sssp-10.trace.gz,0.7197,200000004,277878963,SUCCESS,2565.30
gtraces_v2,tahoe_0000.champsim.gz,0.5695,200000001,351176528,SUCCESS,2566.36
gtraces_v2,merced_0004.champsim.gz,0.5781,200000001,345975655,SUCCESS,2584.99
gtraces_v2,tango_0002.champsim.gz,0.5822,200000000,343496890,SUCCESS,2587.67
gtraces_v2,tango_0004.champsim.gz,0.5783,200000000,345819971,SUCCESS,2623.06
gtraces_v2,tango_0000.champsim.gz,0.5586,200000001,358054495,SUCCESS,2658.76
gtraces_v2,merced_0002.champsim.gz,0.533,200000003,375223076,SUCCESS,2683.23
gtraces_v2,yankee_0003.champsim.gz,0.5069,200000007,394522606,SUCCESS,2775.04
gtraces_v2,tango_0003.champsim.gz,0.5315,200000000,376268048,SUCCESS,2805.09
gtraces_v2,yankee_0004.champsim.gz,0.4812,200000004,415637274,SUCCESS,2810.34
gtraces_v2,merced_0001.champsim.gz,0.5151,200000001,388253889,SUCCESS,2834.91
gtraces_v2,merced_0003.champsim.gz,0.5026,200000006,397921754,SUCCESS,2845.23
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5708,200000007,350369351,SUCCESS,2886.03
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.102,200000004,181406759,SUCCESS,2891.88
gtraces_v2,yankee_0001.champsim.gz,0.4735,200000000,422420901,SUCCESS,2906.13
