Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.031,200000003,194011782,SUCCESS,1819.50
gtraces_v2,charlie_0001.champsim.gz,1.075,200000006,186089538,SUCCESS,1814.62
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.111,200000001,180013466,SUCCESS,1831.94
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9104,200000003,219679899,SUCCESS,1834.63
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.353,200000003,147827297,SUCCESS,1849.51
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9198,200000000,217426938,SUCCESS,1857.87
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.452,200000004,137740574,SUCCESS,1878.82
SPEC17,654.roms_s-523B.champsimtrace.xz,1.659,200000004,120560764,SUCCESS,1892.90
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.808,200000003,110594086,SUCCESS,1901.43
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.055,200000001,189512498,SUCCESS,1924.87
gtraces_v2,charlie_0004.champsim.gz,0.9695,200000004,206292810,SUCCESS,1936.55
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.046,200000002,191264986,SUCCESS,1961.40
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.181,200000000,169349871,SUCCESS,2028.13
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7583,200000000,263741467,SUCCESS,2034.42
Graph/GAP,bfs-14.trace.gz,0.6971,200000001,286908313,SUCCESS,2132.18
gtraces_v2,merced_0000.champsim.gz,0.7587,200000001,263618203,SUCCESS,2131.01
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7045,200000003,283907011,SUCCESS,2168.19
gtraces_v2,yankee_0002.champsim.gz,0.7298,200000000,274064264,SUCCESS,2218.41
Graph/GAP,bfs-10.trace.gz,0.6384,200000001,313274759,SUCCESS,2233.19
gtraces_v2,charlie_0003.champsim.gz,0.7629,200000003,262159474,SUCCESS,2277.22
gtraces_v2,charlie_0002.champsim.gz,0.7866,200000006,254257122,SUCCESS,2304.60
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.061,200000006,188537577,SUCCESS,2342.23
gtraces_v2,tahoe_0002.champsim.gz,0.7161,200000001,279278844,SUCCESS,2362.66
gtraces_v2,tahoe_0004.champsim.gz,0.6593,200000000,303372510,SUCCESS,2365.68
gtraces_v2,merced_0004.champsim.gz,0.6537,200000001,305942799,SUCCESS,2392.23
gtraces_v2,tahoe_0000.champsim.gz,0.6589,200000001,303553423,SUCCESS,2395.63
gtraces_v2,tango_0001.champsim.gz,0.6943,200000000,288077923,SUCCESS,2437.04
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5647,200000004,354169216,SUCCESS,2506.82
gtraces_v2,merced_0002.champsim.gz,0.6163,200000006,324520065,SUCCESS,2503.39
gtraces_v2,tango_0004.champsim.gz,0.6287,200000000,318102214,SUCCESS,2525.94
gtraces_v2,tango_0002.champsim.gz,0.6289,200000000,318022034,SUCCESS,2530.03
gtraces_v2,yankee_0003.champsim.gz,0.5985,200000002,334144665,SUCCESS,2542.87
gtraces_v2,yankee_0001.champsim.gz,0.5939,200000000,336734651,SUCCESS,2570.47
gtraces_v2,tango_0000.champsim.gz,0.6093,200000001,328258426,SUCCESS,2572.32
gtraces_v2,yankee_0004.champsim.gz,0.5896,200000005,339223129,SUCCESS,2580.90
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5557,200000000,359901063,SUCCESS,2597.03
gtraces_v2,yankee_0000.champsim.gz,0.5796,200000003,345078065,SUCCESS,2598.03
gtraces_v2,merced_0003.champsim.gz,0.5826,200000007,343317494,SUCCESS,2650.93
gtraces_v2,tango_0003.champsim.gz,0.5797,200000000,344982515,SUCCESS,2690.82
gtraces_v2,merced_0001.champsim.gz,0.5856,200000001,341526485,SUCCESS,2688.34
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5547,200000002,360544624,SUCCESS,2737.51
gtraces_v2,tahoe_0001.champsim.gz,0.5451,200000000,366874987,SUCCESS,2758.55
gtraces_v2,sierra.a.3_0002.champsim.gz,0.5436,200000000,367941229,SUCCESS,2789.90
gtraces_v2,tahoe_0003.champsim.gz,0.5417,200000006,369221430,SUCCESS,2789.26
Graph/GAP,sssp-10.trace.gz,0.6397,200000004,312638627,SUCCESS,2805.89
Graph/GAP,sssp-14.trace.gz,0.6385,200000003,313230181,SUCCESS,2824.33
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.1,200000003,181892939,SUCCESS,2849.01
gtraces_v2,sierra.a.3_0003.champsim.gz,0.5381,200000004,371668907,SUCCESS,2870.93
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5693,200000007,351289966,SUCCESS,2880.12
gtraces_v2,sierra.a.3_0004.champsim.gz,0.5207,200000001,384113665,SUCCESS,2905.59
gtraces_v2,sierra.a.6_0000.champsim.gz,0.5211,200000000,383799026,SUCCESS,2926.19
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.788,200000001,253797371,SUCCESS,2930.40
gtraces_v2,sierra.a.6_0004.champsim.gz,0.503,200000002,397640133,SUCCESS,2979.30
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4939,200000000,404950991,SUCCESS,2999.36
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6602,200000001,302934612,SUCCESS,3066.17
Graph/GAP,cc-5.trace.gz,0.4837,200000001,413505204,SUCCESS,3089.31
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4785,200000005,417994654,SUCCESS,3095.40
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4629,200000007,432101762,SUCCESS,3103.02
gtraces_v2,sierra.a.4_0004.champsim.gz,0.478,200000000,418410906,SUCCESS,3129.56
gtraces_v2,sierra.a.6_0003.champsim.gz,0.47,200000001,425563676,SUCCESS,3173.26
gtraces_v2,sierra.a.4_0003.champsim.gz,0.4581,200000004,436538636,SUCCESS,3179.05
gtraces_v2,sierra.a.4_0000.champsim.gz,0.4633,200000002,431708886,SUCCESS,3200.98
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.8433,200000000,237167534,SUCCESS,3218.40
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.6949,200000001,287792596,SUCCESS,3333.81
Graph/GAP,cc-14.trace.gz,0.4172,200000000,479370440,SUCCESS,3358.79
gtraces_v2,sierra.a.4_0002.champsim.gz,0.413,200000007,484308350,SUCCESS,3447.28
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4221,200000001,473808972,SUCCESS,3533.17
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6796,200000000,294303719,SUCCESS,3605.55
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3963,200000000,504708396,SUCCESS,3612.85
Graph/GAP,cc-13.trace.gz,0.3653,200000002,547498712,SUCCESS,3660.29
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6277,200000000,318612260,SUCCESS,3706.12
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5883,200000001,339985178,SUCCESS,4008.52
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5924,200000003,337606383,SUCCESS,4044.55
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5961,200000002,335540089,SUCCESS,4104.79
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6144,200000004,325543854,SUCCESS,4662.18
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2879,200000001,694710768,SUCCESS,5467.52
Graph/GAP,bc-0.trace.gz,0.2094,200000000,955166222,SUCCESS,6685.31
Graph/GAP,bc-12.trace.gz,0.1936,200000001,1032937175,SUCCESS,7054.62
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2269,200000004,881621256,SUCCESS,8234.00
