Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,0.8124,200000001,246183975,SUCCESS,2429.26
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,0.8502,200000000,235225010,SUCCESS,2450.78
gtraces_v2,charlie_0003.champsim.gz,0.6479,200000007,308693225,SUCCESS,2461.98
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,0.8041,200000004,248725597,SUCCESS,2467.98
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,0.829,200000002,241265886,SUCCESS,2483.92
gtraces_v2,tango_0001.champsim.gz,0.6512,200000000,307112882,SUCCESS,2499.70
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,0.8189,200000000,244220159,SUCCESS,2514.62
gtraces_v2,tango_0002.champsim.gz,0.5981,200000000,334364667,SUCCESS,2542.87
gtraces_v2,tahoe_0004.champsim.gz,0.57,200000000,350888560,SUCCESS,2551.81
gtraces_v2,tango_0004.champsim.gz,0.5996,200000000,333541752,SUCCESS,2561.69
gtraces_v2,tahoe_0000.champsim.gz,0.5743,200000001,348263023,SUCCESS,2564.45
gtraces_v2,tango_0000.champsim.gz,0.5788,200000001,345549876,SUCCESS,2593.39
gtraces_v2,tahoe_0002.champsim.gz,0.6212,200000001,321963611,SUCCESS,2627.07
gtraces_v2,charlie_0002.champsim.gz,0.646,200000006,309574072,SUCCESS,2635.56
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,0.6219,200000002,321576079,SUCCESS,2657.64
gtraces_v2,tango_0003.champsim.gz,0.5477,200000000,365140812,SUCCESS,2696.69
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.4916,200000000,406798694,SUCCESS,2718.08
gtraces_v2,merced_0004.champsim.gz,0.5268,200000001,379642176,SUCCESS,2737.89
gtraces_v2,yankee_0003.champsim.gz,0.5086,200000002,393226308,SUCCESS,2751.01
gtraces_v2,yankee_0004.champsim.gz,0.4987,200000005,401013632,SUCCESS,2793.53
gtraces_v2,yankee_0001.champsim.gz,0.4797,200000000,416911692,SUCCESS,2840.62
Graph/GAP,sssp-10.trace.gz,0.536,200000004,373140382,SUCCESS,2853.58
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4928,200000002,405867376,SUCCESS,2859.87
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,0.7109,200000007,281329287,SUCCESS,2867.80
gtraces_v2,merced_0002.champsim.gz,0.4932,200000006,405501037,SUCCESS,2870.49
Graph/GAP,sssp-14.trace.gz,0.5339,200000003,374634215,SUCCESS,2876.18
gtraces_v2,yankee_0000.champsim.gz,0.4789,200000002,417603442,SUCCESS,2894.23
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4827,200000000,414311033,SUCCESS,2896.40
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5493,200000007,364106883,SUCCESS,2907.73
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,0.7878,200000004,253879371,SUCCESS,2910.48
gtraces_v2,merced_0001.champsim.gz,0.4913,200000001,407054004,SUCCESS,2930.39
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4804,200000000,416287263,SUCCESS,2941.74
gtraces_v2,merced_0003.champsim.gz,0.4743,200000007,421683013,SUCCESS,2942.82
gtraces_v2,tahoe_0003.champsim.gz,0.4718,200000006,423919955,SUCCESS,2979.46
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.4667,200000000,428526969,SUCCESS,2984.43
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4686,200000002,426778310,SUCCESS,2998.16
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,0.7204,200000003,277605350,SUCCESS,3035.27
gtraces_v2,tahoe_0001.champsim.gz,0.4563,200000000,438286809,SUCCESS,3048.61
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4547,200000006,439841016,SUCCESS,3054.89
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4614,200000004,433454645,SUCCESS,3073.88
gtraces_v2,sierra.a.3_0004.champsim.gz,0.458,200000001,436649992,SUCCESS,3075.08
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.6797,200000006,294229213,SUCCESS,3139.55
Graph/GAP,cc-5.trace.gz,0.4378,200000001,456782182,SUCCESS,3187.26
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4186,200000001,477767920,SUCCESS,3217.93
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4133,200000003,483945958,SUCCESS,3276.28
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4171,200000006,479532711,SUCCESS,3284.88
