Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9122,200000003,219243756,SUCCESS,1811.40
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.45,200000005,137930231,SUCCESS,1817.52
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.034,200000003,193507494,SUCCESS,1821.63
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.113,200000003,179659046,SUCCESS,1838.48
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.397,200000003,143119204,SUCCESS,1862.90
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9648,200000000,207290316,SUCCESS,1866.96
SPEC17,654.roms_s-523B.champsimtrace.xz,1.679,200000002,119124180,SUCCESS,1880.01
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7733,200000000,258634515,SUCCESS,1895.48
gtraces_v2,charlie_0004.champsim.gz,1.012,200000004,197636938,SUCCESS,1920.53
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.067,200000002,187446993,SUCCESS,1954.27
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.348,200000000,85165444,SUCCESS,1984.47
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.055,200000001,189500158,SUCCESS,2009.67
Graph/GAP,bfs-14.trace.gz,0.7814,200000001,255935000,SUCCESS,2014.40
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.799,200000002,111203063,SUCCESS,2073.97
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7539,200000002,265278278,SUCCESS,2087.49
Graph/GAP,bfs-10.trace.gz,0.7164,200000001,279181365,SUCCESS,2114.23
gtraces_v2,charlie_0002.champsim.gz,0.8861,200000007,225715729,SUCCESS,2113.44
gtraces_v2,merced_0000.champsim.gz,0.777,200000001,257410907,SUCCESS,2140.24
gtraces_v2,yankee_0002.champsim.gz,0.7496,200000000,266806290,SUCCESS,2165.13
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.166,200000000,171455347,SUCCESS,2189.73
gtraces_v2,charlie_0003.champsim.gz,0.8104,200000007,246782578,SUCCESS,2218.37
gtraces_v2,tahoe_0002.champsim.gz,0.7617,200000001,262571255,SUCCESS,2298.99
gtraces_v2,tahoe_0004.champsim.gz,0.6731,200000003,297120002,SUCCESS,2321.93
gtraces_v2,merced_0004.champsim.gz,0.6759,200000001,295895540,SUCCESS,2367.19
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.059,200000006,188905513,SUCCESS,2381.82
