Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.528,200000007,130852037,SUCCESS,1771.86
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9298,200000003,215090763,SUCCESS,1793.26
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.129,200000001,177174382,SUCCESS,1816.67
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.419,200000005,140991926,SUCCESS,1845.82
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.333,200000003,150040951,SUCCESS,1852.51
gtraces_v2,charlie_0004.champsim.gz,0.9875,200000004,202523754,SUCCESS,1901.76
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7656,200000000,261244512,SUCCESS,1910.05
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.926,200000000,215989912,SUCCESS,1920.69
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.079,200000001,185437095,SUCCESS,1921.86
SPEC17,654.roms_s-523B.champsimtrace.xz,1.591,200000002,125743839,SUCCESS,1942.30
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.048,200000002,190917522,SUCCESS,1960.85
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.261,200000000,88473866,SUCCESS,1969.41
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.806,200000003,110726596,SUCCESS,2056.73
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7687,200000003,260195122,SUCCESS,2066.88
Graph/GAP,bfs-14.trace.gz,0.7233,200000001,276510639,SUCCESS,2079.67
gtraces_v2,merced_0000.champsim.gz,0.7696,200000001,259879255,SUCCESS,2120.40
gtraces_v2,charlie_0002.champsim.gz,0.8654,200000005,231099661,SUCCESS,2169.93
gtraces_v2,yankee_0002.champsim.gz,0.7373,200000000,271260813,SUCCESS,2194.44
