Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.742,200000005,72944061,SUCCESS,1855.68
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.613,200000002,76541837,SUCCESS,1866.26
SPEC17,654.roms_s-523B.champsimtrace.xz,1.711,200000003,116894181,SUCCESS,1954.68
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.084,200000002,184525779,SUCCESS,1983.21
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.006,200000003,198737170,SUCCESS,1986.71
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.882,200000004,106288006,SUCCESS,1994.16
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.895,200000000,223464518,SUCCESS,2003.24
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.274,200000000,87933757,SUCCESS,2032.03
gtraces_v2,charlie_0004.champsim.gz,0.9862,200000004,202794937,SUCCESS,2028.23
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,1.009,200000000,198177039,SUCCESS,2071.85
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7545,200000000,265069920,SUCCESS,2073.66
Graph/GAP,bfs-14.trace.gz,0.8013,200000001,249589384,SUCCESS,2092.45
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.084,200000003,184440953,SUCCESS,2095.19
Graph/GAP,bfs-10.trace.gz,0.7474,200000001,267604879,SUCCESS,2146.80
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.722,200000001,116130779,SUCCESS,2200.21
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.036,200000001,193076099,SUCCESS,2206.28
gtraces_v2,charlie_0002.champsim.gz,0.8698,200000006,229928936,SUCCESS,2239.31
gtraces_v2,merced_0000.champsim.gz,0.7579,200000001,263883673,SUCCESS,2255.76
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.8769,200000002,228068296,SUCCESS,2281.41
gtraces_v2,yankee_0002.champsim.gz,0.7243,200000000,276129285,SUCCESS,2339.07
gtraces_v2,tahoe_0002.champsim.gz,0.7609,200000001,262859900,SUCCESS,2374.99
gtraces_v2,charlie_0003.champsim.gz,0.7916,200000007,252641630,SUCCESS,2423.12
gtraces_v2,merced_0004.champsim.gz,0.6548,200000001,305428389,SUCCESS,2454.00
gtraces_v2,tahoe_0004.champsim.gz,0.6461,200000000,309545385,SUCCESS,2522.25
gtraces_v2,tahoe_0000.champsim.gz,0.641,200000001,312033074,SUCCESS,2530.77
gtraces_v2,tango_0001.champsim.gz,0.6822,200000000,293159924,SUCCESS,2571.03
gtraces_v2,merced_0002.champsim.gz,0.6234,200000003,320824148,SUCCESS,2584.48
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5657,200000004,353546544,SUCCESS,2625.46
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.023,200000006,195513116,SUCCESS,2671.88
gtraces_v2,yankee_0003.champsim.gz,0.591,200000002,338392865,SUCCESS,2664.95
gtraces_v2,tango_0002.champsim.gz,0.6157,200000000,324830456,SUCCESS,2672.81
gtraces_v2,yankee_0001.champsim.gz,0.5911,200000000,338333429,SUCCESS,2674.67
gtraces_v2,yankee_0004.champsim.gz,0.5836,200000004,342725007,SUCCESS,2692.83
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5585,200000000,358090350,SUCCESS,2702.13
gtraces_v2,tango_0000.champsim.gz,0.5902,200000000,338888559,SUCCESS,2699.38
gtraces_v2,tango_0004.champsim.gz,0.6115,200000000,327070117,SUCCESS,2701.21
gtraces_v2,yankee_0000.champsim.gz,0.5772,200000002,346519836,SUCCESS,2721.75
gtraces_v2,merced_0003.champsim.gz,0.5806,200000007,344488396,SUCCESS,2725.62
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.174,200000000,170399122,SUCCESS,2773.22
gtraces_v2,merced_0001.champsim.gz,0.5848,200000001,341968369,SUCCESS,2791.47
gtraces_v2,tango_0003.champsim.gz,0.5622,200000000,355756872,SUCCESS,2850.37
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.1,200000000,181817999,SUCCESS,2880.07
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8958,200000003,223259430,SUCCESS,2889.49
gtraces_v2,tahoe_0001.champsim.gz,0.5354,200000000,373545223,SUCCESS,2894.04
gtraces_v2,tahoe_0003.champsim.gz,0.5325,200000006,375578441,SUCCESS,2895.06
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5174,200000001,386551150,SUCCESS,2950.86
gtraces_v2,sierra.a.3_0002.champsim.gz,0.511,200000000,391364826,SUCCESS,3019.18
Graph/GAP,sssp-10.trace.gz,0.6581,200000005,303927443,SUCCESS,3087.95
Graph/GAP,sssp-14.trace.gz,0.6557,200000003,304997300,SUCCESS,3099.25
gtraces_v2,sierra.a.3_0003.champsim.gz,0.5019,200000004,398485941,SUCCESS,3121.95
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4857,200000000,411746090,SUCCESS,3128.60
gtraces_v2,sierra.a.6_0000.champsim.gz,0.485,200000000,412348616,SUCCESS,3138.00
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5654,200000007,353753754,SUCCESS,3172.69
gtraces_v2,sierra.a.4_0004.champsim.gz,0.471,200000000,424648235,SUCCESS,3247.92
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4572,200000005,437417835,SUCCESS,3266.00
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4575,200000005,437115307,SUCCESS,3312.71
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4596,200000003,435155089,SUCCESS,3331.62
gtraces_v2,sierra.a.4_0003.champsim.gz,0.4458,200000004,448632179,SUCCESS,3345.96
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4387,200000001,455860710,SUCCESS,3370.37
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4242,200000006,471527448,SUCCESS,3414.56
gtraces_v2,sierra.a.4_0000.champsim.gz,0.448,200000002,446453288,SUCCESS,3455.05
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7606,200000001,262936252,SUCCESS,3459.46
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6417,200000002,311665464,SUCCESS,3694.02
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3907,200000001,511902739,SUCCESS,3707.45
Graph/GAP,cc-5.trace.gz,0.499,200000001,400788215,SUCCESS,3732.81
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6979,200000000,286562608,SUCCESS,3864.39
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3745,200000005,534007925,SUCCESS,3911.74
Graph/GAP,cc-14.trace.gz,0.4317,200000001,463304135,SUCCESS,3939.64
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6848,200000004,292067786,SUCCESS,4147.47
Graph/GAP,cc-13.trace.gz,0.3802,200000001,526012440,SUCCESS,4238.95
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4236,200000000,472133247,SUCCESS,4449.40
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5906,200000003,338651307,SUCCESS,4463.71
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5986,200000000,334140682,SUCCESS,4507.31
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5847,200000006,342038308,SUCCESS,4583.00
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5946,200000005,336384593,SUCCESS,4620.97
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6152,200000000,325095659,SUCCESS,4651.39
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.266,200000001,751780825,SUCCESS,6285.25
Graph/GAP,bc-0.trace.gz,0.1975,200000000,1012767379,SUCCESS,7670.25
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2249,200000004,889139162,SUCCESS,8200.54
Graph/GAP,bc-12.trace.gz,0.1805,200000001,1107927157,SUCCESS,8296.69
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1162,200000003,1720537016,SUCCESS,24156.10
