Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.448,200000005,138113085,SUCCESS,1817.45
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.8916,200000000,224325368,SUCCESS,1817.82
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9836,200000000,203326503,SUCCESS,1833.96
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.085,200000001,184395648,SUCCESS,1839.58
SPEC17,654.roms_s-523B.champsimtrace.xz,1.638,200000005,122111509,SUCCESS,1858.77
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.488,200000005,80397529,SUCCESS,1869.01
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.066,200000002,187536725,SUCCESS,1895.20
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7621,200000000,262427829,SUCCESS,1903.39
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.208,200000001,90599366,SUCCESS,1907.68
Graph/GAP,bfs-14.trace.gz,0.8057,200000001,248229515,SUCCESS,1927.07
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.726,200000002,115901856,SUCCESS,1968.37
gtraces_v2,charlie_0004.champsim.gz,0.8916,200000004,224311840,SUCCESS,1976.92
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,0.9674,200000003,206732723,SUCCESS,1989.93
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.849,200000002,235569409,SUCCESS,1995.84
Graph/GAP,bfs-10.trace.gz,0.69,200000001,289838624,SUCCESS,2096.88
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,0.9494,200000002,210668596,SUCCESS,2134.64
gtraces_v2,charlie_0002.champsim.gz,0.7868,200000003,254191436,SUCCESS,2224.77
gtraces_v2,merced_0000.champsim.gz,0.6424,200000001,311313340,SUCCESS,2307.50
