Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,3.115,200000002,64201935,SUCCESS,1361.89
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.451,200000004,81602131,SUCCESS,1929.65
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.915,200000000,104457353,SUCCESS,1584.30
Graph/GAP,bfs-10.trace.gz,0.5193,200000001,385129478,SUCCESS,2960.28
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.453,200000004,81525285,SUCCESS,1995.41
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.385,200000002,83840534,SUCCESS,2092.09
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.649,200000006,121310660,SUCCESS,1863.27
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.421,200000000,475094871,SUCCESS,3762.37
Graph/GAP,cc-5.trace.gz,0.6127,200000001,326437627,SUCCESS,2972.67
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.843,200000001,108503290,SUCCESS,1716.02
gtraces_v2,arizona_0000.champsim.gz,1.617,200000006,123699074,SUCCESS,1691.72
Graph/GAP,cc-14.trace.gz,0.5304,200000000,377071606,SUCCESS,3236.45
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.4295,200000004,465652186,SUCCESS,3728.38
Graph/GAP,cc-13.trace.gz,0.4681,200000002,427244546,SUCCESS,3575.97
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.72,200000000,116245423,SUCCESS,2448.56
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.614,200000002,123915203,SUCCESS,2081.34
gtraces_v2,arizona_0002.champsim.gz,1.88,200000007,106375481,SUCCESS,1511.81
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.119,200000000,94364615,SUCCESS,2267.29
gtraces_v2,charlie_0001.champsim.gz,1.084,200000006,184546217,SUCCESS,2088.45
gtraces_v2,charlie_0000.champsim.gz,1.21,200000002,165226490,SUCCESS,1826.69
gtraces_v2,arizona_0001.champsim.gz,1.626,200000001,122975370,SUCCESS,1730.57
gtraces_v2,charlie_0002.champsim.gz,0.7506,200000005,266453855,SUCCESS,2799.80
gtraces_v2,merced_0004.champsim.gz,0.5737,200000001,348596920,SUCCESS,3047.32
gtraces_v2,tahoe_0000.champsim.gz,0.5806,200000001,344448089,SUCCESS,3002.49
gtraces_v2,charlie_0003.champsim.gz,0.7023,200000007,284774223,SUCCESS,2805.64
