Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.033,200000004,193563256,SUCCESS,2872.24
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.614,200000001,76517055,SUCCESS,2027.79
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.611,200000000,76611038,SUCCESS,2058.16
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.558,200000002,78173982,SUCCESS,2120.49
gtraces_v2,arizona_0000.champsim.gz,1.633,200000000,122487621,SUCCESS,1685.22
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.923,200000005,103982957,SUCCESS,2088.07
gtraces_v2,arizona_0002.champsim.gz,1.85,200000002,108085922,SUCCESS,1535.23
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.722,200000001,116150221,SUCCESS,2443.21
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.313,200000000,86457467,SUCCESS,2334.42
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5429,200000004,368411939,SUCCESS,3180.76
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5308,200000000,376754752,SUCCESS,3299.05
gtraces_v2,charlie_0001.champsim.gz,1.191,200000001,167906238,SUCCESS,1921.71
Graph/GAP,sssp-10.trace.gz,0.6376,200000005,313689401,SUCCESS,3421.07
Graph/GAP,sssp-14.trace.gz,0.6421,200000007,311488899,SUCCESS,3431.15
SPEC17,603.bwaves_s-891B.champsimtrace.xz,1.984,200000005,100788600,SUCCESS,1150.95
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,3.45,200000003,57974875,SUCCESS,1306.56
gtraces_v2,charlie_0000.champsim.gz,1.259,200000000,158838976,SUCCESS,1693.54
gtraces_v2,arizona_0001.champsim.gz,1.628,200000001,122860124,SUCCESS,1643.81
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,2.706,200000006,73904969,SUCCESS,1453.10
SPEC17,654.roms_s-293B.champsimtrace.xz,2.666,200000002,75014026,SUCCESS,1469.83
SPEC17,654.roms_s-294B.champsimtrace.xz,2.454,200000004,81496508,SUCCESS,1525.12
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,3.09,200000006,64731858,SUCCESS,1591.36
SPEC17,621.wrf_s-6673B.champsimtrace.xz,2.337,200000001,85562885,SUCCESS,1448.67
gtraces_v2,charlie_0002.champsim.gz,0.7789,200000002,256758627,SUCCESS,2648.37
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.524,200000000,131195489,SUCCESS,1540.65
Graph/GAP,cc-5.trace.gz,0.4841,200000001,413119979,SUCCESS,3806.04
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.831,200000005,70644784,SUCCESS,1677.97
SPEC17,602.gcc_s-734B.champsimtrace.xz,2.085,200000001,95923939,SUCCESS,1606.70
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4182,200000000,478217380,SUCCESS,4434.22
gtraces_v2,charlie_0003.champsim.gz,0.6937,200000007,288309226,SUCCESS,2678.13
Graph/GAP,cc-14.trace.gz,0.4177,200000000,478797086,SUCCESS,4066.03
gtraces_v2,merced_0004.champsim.gz,0.533,200000001,375226238,SUCCESS,3044.74
SPEC17,654.roms_s-523B.champsimtrace.xz,1.743,200000006,114757291,SUCCESS,2058.96
Graph/GAP,cc-13.trace.gz,0.3669,200000003,545078114,SUCCESS,4297.98
gtraces_v2,charlie_0004.champsim.gz,0.8669,200000004,230698700,SUCCESS,2207.66
gtraces_v2,tahoe_0000.champsim.gz,0.5127,200000001,390097208,SUCCESS,3090.58
gtraces_v2,merced_0000.champsim.gz,0.63,200000001,317470985,SUCCESS,2644.00
gtraces_v2,yankee_0002.champsim.gz,0.5362,200000001,372960572,SUCCESS,2943.64
gtraces_v2,tahoe_0002.champsim.gz,0.7,200000006,285712676,SUCCESS,2621.46
gtraces_v2,tango_0001.champsim.gz,0.5745,200000000,348135473,SUCCESS,2966.05
gtraces_v2,tango_0002.champsim.gz,0.5002,200000000,399847338,SUCCESS,3214.63
gtraces_v2,tango_0003.champsim.gz,0.4458,200000000,448662995,SUCCESS,3578.88
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6851,200000000,291918470,SUCCESS,4081.17
gtraces_v2,yankee_0004.champsim.gz,0.4199,200000004,476265484,SUCCESS,3423.28
gtraces_v2,tahoe_0001.champsim.gz,0.422,200000000,473974588,SUCCESS,3540.21
gtraces_v2,tahoe_0004.champsim.gz,0.5253,200000000,380731726,SUCCESS,2832.80
gtraces_v2,tango_0004.champsim.gz,0.4907,200000000,407579512,SUCCESS,3143.43
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5968,200000003,335093901,SUCCESS,4638.20
gtraces_v2,merced_0002.champsim.gz,0.4954,200000003,403706901,SUCCESS,2962.96
gtraces_v2,merced_0003.champsim.gz,0.4708,200000007,424838208,SUCCESS,3176.01
gtraces_v2,yankee_0001.champsim.gz,0.428,200000000,467259016,SUCCESS,3319.79
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5919,200000001,337894954,SUCCESS,4780.41
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8547,200000001,234003207,SUCCESS,2955.80
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.6003,200000004,333154680,SUCCESS,4505.68
gtraces_v2,merced_0001.champsim.gz,0.4771,200000001,419199331,SUCCESS,3180.48
gtraces_v2,tango_0000.champsim.gz,0.4789,200000000,417636607,SUCCESS,3168.12
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.116,200000000,179173918,SUCCESS,2989.56
gtraces_v2,yankee_0000.champsim.gz,0.4151,200000003,481809466,SUCCESS,3409.21
gtraces_v2,yankee_0003.champsim.gz,0.4254,200000002,470128848,SUCCESS,3310.05
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3304,200000007,605362769,SUCCESS,4294.01
gtraces_v2,sierra.a.6_0004.champsim.gz,0.3698,200000003,540888465,SUCCESS,3881.94
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3669,200000000,545118873,SUCCESS,3948.92
gtraces_v2,sierra.a.3_0003.champsim.gz,0.3947,200000004,506699840,SUCCESS,3617.86
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4006,200000001,499225888,SUCCESS,3453.52
gtraces_v2,tahoe_0003.champsim.gz,0.4127,200000006,484595870,SUCCESS,3373.48
gtraces_v2,sierra.a.3_0002.champsim.gz,0.3882,200000000,515160780,SUCCESS,3595.09
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.4973,200000000,402177749,SUCCESS,3326.04
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3734,200000005,535645638,SUCCESS,3812.12
gtraces_v2,sierra.a.3_0004.champsim.gz,0.377,200000003,530518396,SUCCESS,3716.63
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3572,200000005,559836439,SUCCESS,3898.70
gtraces_v2,sierra.a.6_0000.champsim.gz,0.3917,200000000,510640424,SUCCESS,3593.87
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3339,200000002,598996722,SUCCESS,4121.91
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7132,200000002,280416596,SUCCESS,3502.33
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3481,200000003,574589914,SUCCESS,3950.15
