Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,charlie_0001.champsim.gz,1.183,200000001,169065070,SUCCESS,1659.71
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,0.9576,200000000,208860563,SUCCESS,1717.43
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.601,200000002,76885902,SUCCESS,1720.52
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.782,200000007,112258035,SUCCESS,1730.53
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.92,200000005,104144025,SUCCESS,1728.41
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.609,200000005,76669607,SUCCESS,1734.59
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,1.052,200000000,190121991,SUCCESS,1753.88
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.536,200000003,130172500,SUCCESS,1759.02
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.479,200000005,135192398,SUCCESS,1760.79
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.549,200000004,78475024,SUCCESS,1846.76
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.006,200000003,198764798,SUCCESS,1913.68
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.8509,200000004,235036520,SUCCESS,1918.30
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.8706,200000003,229739539,SUCCESS,1935.63
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.311,200000000,86538841,SUCCESS,1946.16
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.097,200000002,182237228,SUCCESS,1957.53
SPEC17,654.roms_s-523B.champsimtrace.xz,1.694,200000000,118036618,SUCCESS,1969.78
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.003,200000003,199499538,SUCCESS,1987.47
Graph/GAP,bfs-14.trace.gz,0.788,200000001,253814079,SUCCESS,1995.00
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7302,200000000,273900507,SUCCESS,2035.96
gtraces_v2,charlie_0004.champsim.gz,0.8617,200000005,232107222,SUCCESS,2062.92
Graph/GAP,bfs-10.trace.gz,0.7061,200000001,283255062,SUCCESS,2105.46
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,0.9487,200000000,210823486,SUCCESS,2137.20
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.098,200000000,182075767,SUCCESS,2232.16
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.761,200000001,113583572,SUCCESS,2251.91
gtraces_v2,charlie_0002.champsim.gz,0.7706,200000005,259533483,SUCCESS,2292.92
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.031,200000003,194032350,SUCCESS,2375.82
gtraces_v2,merced_0000.champsim.gz,0.6271,200000001,318925274,SUCCESS,2392.30
gtraces_v2,tahoe_0002.champsim.gz,0.6945,200000000,287961033,SUCCESS,2436.47
gtraces_v2,charlie_0003.champsim.gz,0.679,200000007,294561796,SUCCESS,2454.01
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5412,200000004,369563141,SUCCESS,2636.61
gtraces_v2,yankee_0002.champsim.gz,0.5292,200000001,377897917,SUCCESS,2637.66
gtraces_v2,merced_0004.champsim.gz,0.5287,200000001,378290519,SUCCESS,2674.39
gtraces_v2,tahoe_0004.champsim.gz,0.5226,200000003,382670999,SUCCESS,2707.86
gtraces_v2,tango_0001.champsim.gz,0.5723,200000000,349486004,SUCCESS,2744.36
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5284,200000000,378520003,SUCCESS,2752.10
gtraces_v2,tahoe_0000.champsim.gz,0.5044,200000001,396472397,SUCCESS,2806.49
gtraces_v2,merced_0002.champsim.gz,0.4918,200000006,406686243,SUCCESS,2851.74
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8485,200000001,235696243,SUCCESS,2851.46
Graph/GAP,sssp-10.trace.gz,0.636,200000005,314476268,SUCCESS,2878.67
Graph/GAP,sssp-14.trace.gz,0.6319,200000007,316495757,SUCCESS,2908.81
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.116,200000006,179169943,SUCCESS,2915.70
gtraces_v2,tango_0004.champsim.gz,0.491,200000000,407330312,SUCCESS,2942.64
gtraces_v2,tango_0002.champsim.gz,0.496,200000002,403196557,SUCCESS,2954.75
gtraces_v2,tango_0000.champsim.gz,0.4768,200000000,419469703,SUCCESS,2956.44
gtraces_v2,merced_0003.champsim.gz,0.4682,200000007,427194295,SUCCESS,3010.06
gtraces_v2,merced_0001.champsim.gz,0.4714,200000001,424281952,SUCCESS,3055.39
gtraces_v2,tango_0003.champsim.gz,0.446,200000000,448454629,SUCCESS,3149.42
Graph/GAP,cc-5.trace.gz,0.4919,200000001,406568981,SUCCESS,3156.67
gtraces_v2,yankee_0001.champsim.gz,0.4236,200000000,472097107,SUCCESS,3151.84
gtraces_v2,yankee_0003.champsim.gz,0.4214,200000002,474598563,SUCCESS,3187.08
gtraces_v2,yankee_0004.champsim.gz,0.4157,200000004,481118536,SUCCESS,3210.85
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.4984,200000007,401314664,SUCCESS,3217.88
gtraces_v2,yankee_0000.champsim.gz,0.4122,200000002,485230672,SUCCESS,3224.65
gtraces_v2,tahoe_0001.champsim.gz,0.4226,200000000,473229887,SUCCESS,3229.85
gtraces_v2,tahoe_0003.champsim.gz,0.409,200000000,489013571,SUCCESS,3290.89
gtraces_v2,sierra.a.3_0001.champsim.gz,0.3958,200000002,505251638,SUCCESS,3334.58
Graph/GAP,cc-14.trace.gz,0.4237,200000000,472021960,SUCCESS,3415.71
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7048,200000002,283782859,SUCCESS,3419.65
gtraces_v2,sierra.a.3_0002.champsim.gz,0.384,200000000,520779314,SUCCESS,3445.44
gtraces_v2,sierra.a.6_0000.champsim.gz,0.3885,200000000,514759581,SUCCESS,3462.37
gtraces_v2,sierra.a.3_0003.champsim.gz,0.3905,200000004,512167810,SUCCESS,3494.06
gtraces_v2,sierra.a.3_0004.champsim.gz,0.3751,200000002,533150484,SUCCESS,3528.76
gtraces_v2,sierra.a.6_0001.champsim.gz,0.373,200000005,536215254,SUCCESS,3589.93
gtraces_v2,sierra.a.6_0004.champsim.gz,0.3665,200000003,545684848,SUCCESS,3624.46
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3556,200000005,562354361,SUCCESS,3670.88
Graph/GAP,cc-13.trace.gz,0.3724,200000001,537076836,SUCCESS,3700.61
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3647,200000000,548381141,SUCCESS,3732.48
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.5497,200000003,363834173,SUCCESS,3733.10
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4208,200000000,475230975,SUCCESS,3745.41
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3451,200000002,579619513,SUCCESS,3785.49
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6888,200000000,290376893,SUCCESS,3831.55
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3286,200000006,608637387,SUCCESS,3854.32
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3322,200000001,602047127,SUCCESS,3922.61
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3293,200000004,607396402,SUCCESS,3937.53
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.6336,200000005,315647906,SUCCESS,4029.02
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.6276,200000001,318662789,SUCCESS,4039.61
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.633,200000004,315977964,SUCCESS,4045.47
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.5768,200000000,346745537,SUCCESS,4042.21
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.6037,200000002,331294132,SUCCESS,4269.40
gtraces_v2,sierra.a.4_0002.champsim.gz,0.285,200000001,701716976,SUCCESS,4363.12
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2753,200000005,726433248,SUCCESS,4550.52
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.622,200000006,321538210,SUCCESS,4685.56
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.263,200000001,760522648,SUCCESS,6077.04
Graph/GAP,bc-0.trace.gz,0.1921,200000003,1041134622,SUCCESS,7542.87
Graph/GAP,bc-12.trace.gz,0.176,200000007,1136329589,SUCCESS,8156.74
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2254,200000004,887462921,SUCCESS,8362.82
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1164,200000002,1718159429,SUCCESS,23042.56
