Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4018,200000000,497700680,SUCCESS,4354.22
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4125,200000000,484825192,SUCCESS,4357.82
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4079,200000004,490277739,SUCCESS,4390.10
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3899,200000003,512996581,SUCCESS,4540.26
gtraces_v2,sierra.a.3_0004.champsim.gz,0.3899,200000000,512973826,SUCCESS,4541.70
gtraces_v2,sierra.a.6_0004.champsim.gz,0.3864,200000003,517534625,SUCCESS,4593.03
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6384,200000000,313259444,SUCCESS,4598.24
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3764,200000005,531381050,SUCCESS,4639.11
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3821,200000000,523452286,SUCCESS,4724.48
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.7003,200000005,285584944,SUCCESS,4768.05
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3633,200000000,550564862,SUCCESS,4808.99
Graph/GAP,cc-5.trace.gz,0.499,200000001,400762141,SUCCESS,4816.24
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3452,200000006,579362623,SUCCESS,4899.62
Graph/GAP,cc-14.trace.gz,0.4313,200000000,463714251,SUCCESS,4977.43
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3443,200000004,580923639,SUCCESS,4996.89
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3465,200000002,577268891,SUCCESS,5007.06
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6849,200000000,292021062,SUCCESS,5199.22
Graph/GAP,cc-13.trace.gz,0.3792,200000003,527381509,SUCCESS,5336.53
gtraces_v2,sierra.a.4_0002.champsim.gz,0.298,200000001,671198774,SUCCESS,5488.97
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5949,200000005,336197250,SUCCESS,5545.38
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4231,200000001,472744583,SUCCESS,5568.54
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5985,200000004,334158071,SUCCESS,5617.27
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5907,200000001,338592656,SUCCESS,5634.95
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2893,200000000,691348183,SUCCESS,5724.94
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.571,200000006,350244374,SUCCESS,5786.92
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6154,200000001,324996515,SUCCESS,5836.35
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.266,200000001,751890275,SUCCESS,7453.48
Graph/GAP,bc-0.trace.gz,0.199,200000000,1004967242,SUCCESS,8875.48
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2251,200000004,888584401,SUCCESS,9465.81
Graph/GAP,bc-12.trace.gz,0.1815,200000001,1101928126,SUCCESS,9538.94
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1166,200000002,1715314541,SUCCESS,25179.41
