Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,stable-diffusion.cpp-v1-5-pruned-emaonly.2.champsimtrace.gz,2.453,200000000,81518634,SUCCESS,1501.68
gtraces_v2,arizona_0000.champsim.gz,1.561,200000000,128120682,SUCCESS,1548.14
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.263,200000005,88361366,SUCCESS,1594.12
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,1.565,200000000,127792869,SUCCESS,1600.66
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.313,200000000,152303451,SUCCESS,1615.90
SPEC17,621.wrf_s-6673B.champsimtrace.xz,1.616,200000000,123777326,SUCCESS,1626.89
gtraces_v2,arizona_0001.champsim.gz,1.564,200000001,127853026,SUCCESS,1643.01
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.465,200000000,81124367,SUCCESS,1648.38
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.474,200000002,80843669,SUCCESS,1661.30
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,1.349,200000007,148261624,SUCCESS,1667.68
gtraces_v2,charlie_0000.champsim.gz,1.19,200000002,168128567,SUCCESS,1665.73
SPEC17,654.roms_s-293B.champsimtrace.xz,1.72,200000004,116309070,SUCCESS,1679.01
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.418,200000005,82723379,SUCCESS,1695.01
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.696,200000003,117911253,SUCCESS,1698.94
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,1.304,200000001,153381027,SUCCESS,1711.56
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.308,200000000,152902733,SUCCESS,1710.65
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.554,200000005,128690805,SUCCESS,1749.79
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.55,200000000,129033403,SUCCESS,1768.59
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.553,200000005,128785769,SUCCESS,1774.21
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,0.9451,200000000,211623509,SUCCESS,1782.88
SPEC17,654.roms_s-294B.champsimtrace.xz,1.51,200000003,132417228,SUCCESS,1783.07
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.334,200000000,149895182,SUCCESS,1800.59
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.335,200000004,149769935,SUCCESS,1817.71
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,1.246,200000006,160533183,SUCCESS,1838.33
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.294,200000000,154579552,SUCCESS,1839.74
gtraces_v2,charlie_0001.champsim.gz,1.074,200000006,186258014,SUCCESS,1836.42
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.136,200000002,93644728,SUCCESS,1838.16
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.469,200000001,136149949,SUCCESS,1851.88
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.049,200000003,190604438,SUCCESS,1858.87
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.124,200000001,177862689,SUCCESS,1860.34
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.221,200000001,163767276,SUCCESS,1871.19
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,1.507,200000006,132717358,SUCCESS,1888.46
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.054,200000003,189716961,SUCCESS,1909.95
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.684,200000002,118755991,SUCCESS,1910.05
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.8655,200000005,231087216,SUCCESS,1946.01
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,1.132,200000005,176742035,SUCCESS,1956.63
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.839,200000000,238368203,SUCCESS,1961.10
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.151,200000006,173755130,SUCCESS,1978.33
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.018,200000002,196408290,SUCCESS,1983.92
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.197,200000006,167027964,SUCCESS,1989.45
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.218,200000003,164214838,SUCCESS,1997.59
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.202,200000007,166338699,SUCCESS,2038.08
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.205,200000005,166005205,SUCCESS,2044.13
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.113,200000000,179631431,SUCCESS,2062.66
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.76,200000003,263158990,SUCCESS,2080.41
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.011,200000002,197914344,SUCCESS,2112.07
gtraces_v2,charlie_0004.champsim.gz,0.8388,200000004,238443695,SUCCESS,2173.58
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,1.214,200000007,164678320,SUCCESS,2183.24
Graph/GAP,bfs-14.trace.gz,0.5758,200000001,347334468,SUCCESS,2403.49
Graph/GAP,sssp-14.trace.gz,0.7224,200000007,276864760,SUCCESS,2423.55
Graph/GAP,sssp-10.trace.gz,0.7251,200000005,275830194,SUCCESS,2431.25
gtraces_v2,merced_0000.champsim.gz,0.6406,200000001,312208202,SUCCESS,2432.76
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.9721,200000004,205738936,SUCCESS,2461.23
gtraces_v2,charlie_0002.champsim.gz,0.7329,200000002,272875719,SUCCESS,2473.97
SPEC17,654.roms_s-523B.champsimtrace.xz,1.005,200000006,199025574,SUCCESS,2500.31
gtraces_v2,charlie_0003.champsim.gz,0.659,200000007,303504586,SUCCESS,2563.10
gtraces_v2,tahoe_0002.champsim.gz,0.6605,200000006,302797146,SUCCESS,2564.03
gtraces_v2,yankee_0002.champsim.gz,0.5808,200000001,344356510,SUCCESS,2584.23
Graph/GAP,cc-5.trace.gz,0.5824,200000001,343410468,SUCCESS,2609.60
Graph/GAP,bfs-10.trace.gz,0.5048,200000001,396195269,SUCCESS,2622.51
gtraces_v2,tahoe_0004.champsim.gz,0.5486,200000000,364564091,SUCCESS,2698.55
gtraces_v2,tango_0001.champsim.gz,0.6075,200000000,329194964,SUCCESS,2717.68
gtraces_v2,merced_0004.champsim.gz,0.5455,200000001,366603651,SUCCESS,2740.81
gtraces_v2,tango_0002.champsim.gz,0.5514,200000000,362727069,SUCCESS,2769.36
gtraces_v2,tahoe_0000.champsim.gz,0.5404,200000001,370099955,SUCCESS,2770.30
gtraces_v2,tango_0004.champsim.gz,0.5498,200000000,363799342,SUCCESS,2813.42
Graph/GAP,cc-14.trace.gz,0.5033,200000000,397403743,SUCCESS,2851.82
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.4855,200000000,411928846,SUCCESS,2872.15
gtraces_v2,tango_0000.champsim.gz,0.5263,200000001,379990125,SUCCESS,2880.05
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6618,200000003,302205251,SUCCESS,2921.41
gtraces_v2,merced_0002.champsim.gz,0.4984,200000006,401316510,SUCCESS,2925.40
gtraces_v2,tango_0003.champsim.gz,0.5044,200000000,396514070,SUCCESS,2976.26
gtraces_v2,yankee_0003.champsim.gz,0.4678,200000002,427543206,SUCCESS,3041.16
Graph/GAP,cc-13.trace.gz,0.4402,200000001,454379221,SUCCESS,3066.92
gtraces_v2,merced_0001.champsim.gz,0.484,200000001,413230047,SUCCESS,3067.74
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.001,200000006,199874511,SUCCESS,3066.39
gtraces_v2,yankee_0004.champsim.gz,0.4604,200000004,434404215,SUCCESS,3079.70
gtraces_v2,merced_0003.champsim.gz,0.4729,200000007,422959032,SUCCESS,3087.89
gtraces_v2,yankee_0001.champsim.gz,0.448,200000000,446412207,SUCCESS,3121.42
gtraces_v2,sierra.a.3_0001.champsim.gz,0.445,200000002,449462512,SUCCESS,3152.13
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5135,200000007,389482826,SUCCESS,3174.91
gtraces_v2,tahoe_0003.champsim.gz,0.4427,200000006,451744227,SUCCESS,3207.89
gtraces_v2,yankee_0000.champsim.gz,0.4319,200000002,463074370,SUCCESS,3213.96
gtraces_v2,tahoe_0001.champsim.gz,0.436,200000000,458715503,SUCCESS,3270.24
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4326,200000000,462276830,SUCCESS,3289.27
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4283,200000002,466925630,SUCCESS,3307.12
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4291,200000004,466037804,SUCCESS,3325.95
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4192,200000002,477089336,SUCCESS,3387.99
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4134,200000002,483798375,SUCCESS,3411.75
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4463,200000000,448106764,SUCCESS,3433.41
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3996,200000005,500500331,SUCCESS,3477.05
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3884,200000003,514889125,SUCCESS,3614.11
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3783,200000001,528619516,SUCCESS,3659.61
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3757,200000006,532404181,SUCCESS,3673.84
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3712,200000000,538847051,SUCCESS,3780.02
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3509,200000006,569984230,SUCCESS,3853.04
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.3404,200000004,587603641,SUCCESS,3902.74
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.3344,200000000,598168486,SUCCESS,3912.51
ai-ml,rwkv_trace_2.champsimtrace.gz,0.5711,200000000,350218372,SUCCESS,3915.41
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3502,200000001,571055669,SUCCESS,3936.40
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3109,200000001,643263961,SUCCESS,4214.03
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.4946,200000004,404398072,SUCCESS,4229.60
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.4886,200000005,409297638,SUCCESS,4286.05
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.4867,200000001,410924138,SUCCESS,4348.37
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3039,200000000,658025497,SUCCESS,4361.42
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3981,200000001,502394666,SUCCESS,4519.64
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.4614,200000007,433436708,SUCCESS,4778.51
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.3653,200000001,547436357,SUCCESS,4867.07
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.5562,200000006,359563547,SUCCESS,5002.20
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.3392,200000000,589577567,SUCCESS,5198.99
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2788,200000001,717486697,SUCCESS,5585.25
Graph/GAP,bc-0.trace.gz,0.1987,200000000,1006754049,SUCCESS,6893.87
Graph/GAP,bc-12.trace.gz,0.1884,200000000,1061466871,SUCCESS,7081.93
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2292,200000004,872789404,SUCCESS,8147.25
ai-ml,rwkv_trace_1.champsimtrace.gz,0.0989,200000002,2022168081,SUCCESS,23978.63
